name	stargazers_count	html_url
AnGe-ClashBoard	385	https://github.com/liandu2024/AnGe-ClashBoard
claude-code-agents-ui	277	https://github.com/Ngxba/claude-code-agents-ui
xiaoye-ai	217	https://github.com/capybara-zy/xiaoye-ai
vort-ui	124	https://github.com/openvort/vort-ui
learn-opencode-agent	99	https://github.com/qqzhangyanhua/learn-opencode-agent
ChromiumManager	95	https://github.com/vtumi/ChromiumManager
free-video-downloader	89	https://github.com/liyupi/free-video-downloader
navigatr	60	https://github.com/capeku/navigatr
ms-mail-fetcher	54	https://github.com/YuanQin99/ms-mail-fetcher
akaza-ui	49	https://github.com/igris-labs/akaza-ui
