name	stargazers_count	html_url
easy-writing	330	https://github.com/yilujian/easy-writing
ollama-gui-manager	264	https://github.com/GongChang2020/ollama-gui-manager
financial_intelligence_system_web	198	https://github.com/zhangzf1119/financial_intelligence_system_web
dsh-explore	179	https://github.com/antinomie-lab/dsh-explore
InkGist	57	https://github.com/Loecedas/InkGist
calendar	55	https://github.com/nuxt-ui-templates/calendar
key-switch	54	https://github.com/ThirteenAsh/key-switch
xspace	48	https://github.com/ns2250225/xspace
SpeedVideo	34	https://github.com/AndranikFutureLabs/SpeedVideo
blog	33	https://github.com/runtimepoet/blog
