name	stargazers_count	html_url
watermarks-remover	20314	https://github.com/guillaumemeyer/watermarks-remover
awesome-dsh-plugin	14363	https://github.com/awesome-dsh-plugin/awesome-dsh-plugin
PRAXIST	6851	https://github.com/sapientinc/PRAXIST
sprix-sage-router	3359	https://github.com/wang2122/sprix-sage-router
Amagine3D	2414	https://github.com/amagine-ai/Amagine3D
mono-color-skill	2183	https://github.com/yanliudesign/mono-color-skill
sepia	1869	https://github.com/Nanako0129/sepia
FrontierAgent	1568	https://github.com/ApodexAI/FrontierAgent
commerce-agents	1550	https://github.com/anthropics/commerce-agents
tokentab	1156	https://github.com/damejan80/tokentab
