name	stargazers_count	html_url
Unlimited-OCR	14020	https://github.com/baidu/Unlimited-OCR
DeepSpec	6540	https://github.com/deepseek-ai/DeepSpec
X4G	4460	https://github.com/x4gKing/X4G
exploitarium	3870	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1762	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1696	https://github.com/google-research/tabfm
jacobian-lens	1119	https://github.com/anthropics/jacobian-lens
CyberPPT	1110	https://github.com/crazyykhllc-bit/CyberPPT
wenyi	1050	https://github.com/BigDawnGhost/wenyi
lingbot-world-v2	787	https://github.com/Robbyant/lingbot-world-v2
