name	stargazers_count	html_url
Unlimited-OCR	14177	https://github.com/baidu/Unlimited-OCR
DeepSpec	6614	https://github.com/deepseek-ai/DeepSpec
X4G	5036	https://github.com/x4gKing/X4G
exploitarium	3901	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1825	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1726	https://github.com/google-research/tabfm
jacobian-lens	1262	https://github.com/anthropics/jacobian-lens
CyberPPT	1211	https://github.com/crazyykhllc-bit/CyberPPT
lingbot-world-v2	1022	https://github.com/Robbyant/lingbot-world-v2
Three.js-Object-Sculptor-Codex-Plugin	834	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
