name	stargazers_count	html_url
autoresearch	60541	https://github.com/karpathy/autoresearch
CLI-Anything	24689	https://github.com/HKUDS/CLI-Anything
AutoResearchClaw	9484	https://github.com/aiming-lab/AutoResearchClaw
Auto-claude-code-research-in-sleep	4652	https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep
ClawTeam	4001	https://github.com/HKUDS/ClawTeam
tg-ws-proxy	3725	https://github.com/Flowseal/tg-ws-proxy
OBLITERATUS	3437	https://github.com/elder-plinius/OBLITERATUS
MetaClaw	2979	https://github.com/aiming-lab/MetaClaw
Clawith	2565	https://github.com/dataelement/Clawith
OpenSpace	2437	https://github.com/HKUDS/OpenSpace
