name	stargazers_count	html_url
awesome-dsh-plugin	14787	https://github.com/awesome-dsh-plugin/awesome-dsh-plugin
PRAXIST	6493	https://github.com/sapientinc/PRAXIST
sprix-sage-router	3831	https://github.com/wang2122/sprix-sage-router
mono-color-skill	2867	https://github.com/yanliudesign/mono-color-skill
Amagine3D	2653	https://github.com/amagine-ai/Amagine3D
sepia	2409	https://github.com/Nanako0129/sepia
commerce-agents	2399	https://github.com/anthropics/commerce-agents
FrontierAgent	2075	https://github.com/ApodexAI/FrontierAgent
wechat-intelligence-hub	1786	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
AutoResearch	1701	https://github.com/EvoMap/AutoResearch
