name	stargazers_count	html_url
awesome-gpt-image-2-API-and-Prompts	12608	https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts
OpenMythos	12109	https://github.com/kyegomez/OpenMythos
browser-harness	11059	https://github.com/browser-use/browser-harness
video-use	6522	https://github.com/browser-use/video-use
lingbot-map	5856	https://github.com/Robbyant/lingbot-map
fireworks-tech-graph	5595	https://github.com/yizhiyanhua-ai/fireworks-tech-graph
copy-fail-CVE-2026-31431	3421	https://github.com/theori-io/copy-fail-CVE-2026-31431
MOSS-TTS-Nano	2763	https://github.com/OpenMOSS/MOSS-TTS-Nano
MasterHttpRelayVPN	2532	https://github.com/masterking32/MasterHttpRelayVPN
mhr-cfw	2466	https://github.com/denuitt1/mhr-cfw
