name	stargazers_count	html_url
awesome-gpt-image-2-API-and-Prompts	14470	https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts
OpenMythos	12976	https://github.com/kyegomez/OpenMythos
nature-skills	6638	https://github.com/Yuan1z0825/nature-skills
claude-for-legal	5583	https://github.com/anthropics/claude-for-legal
copy-fail-CVE-2026-31431	3813	https://github.com/theori-io/copy-fail-CVE-2026-31431
mhr-cfw	3564	https://github.com/denuitt1/mhr-cfw
MasterHttpRelayVPN	3355	https://github.com/masterking32/MasterHttpRelayVPN
SoftwareCopyright-Skill	2960	https://github.com/Fokkyp/SoftwareCopyright-Skill
OpenChronicle	2623	https://github.com/Einsia/OpenChronicle
CodexPlusPlus	2407	https://github.com/BigPizzaV3/CodexPlusPlus
