name	stargazers_count	html_url
CorridorKey	8823	https://github.com/nikopueringer/CorridorKey
financial-services-plugins	6631	https://github.com/anthropics/financial-services-plugins
OBLITERATUS	3262	https://github.com/elder-plinius/OBLITERATUS
tg-ws-proxy	3146	https://github.com/Flowseal/tg-ws-proxy
Mouser	2382	https://github.com/TomBadash/Mouser
wechat-decrypt	2141	https://github.com/ylytdeng/wechat-decrypt
twitter-cli	2084	https://github.com/public-clis/twitter-cli
br-acc	1599	https://github.com/brunoclz/br-acc
codex-manager	1390	https://github.com/cnlimiter/codex-manager
xiaohongshu-cli	1383	https://github.com/jackwener/xiaohongshu-cli
