name	stargazers_count	html_url
openworker	11964	https://github.com/andrewyng/openworker
img2threejs	9095	https://github.com/img2threejs/img2threejs
gpt-5.6-instruct	4295	https://github.com/MDX-Tom/gpt-5.6-instruct
no-ai-slop	3810	https://github.com/petergyang/no-ai-slop
esp32-ai	2982	https://github.com/slvDev/esp32-ai
harness-engineering	2438	https://github.com/lopopolo/harness-engineering
fable-method	2093	https://github.com/Sahir619/fable-method
WorkBuddyGuide	1852	https://github.com/AlephAITech/WorkBuddyGuide
Three.js-Object-Sculptor-Codex-Plugin	1547	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
mimic	1503	https://github.com/littledivy/mimic
