name	stargazers_count	html_url
Unlimited-OCR	14237	https://github.com/baidu/Unlimited-OCR
DeepSpec	6642	https://github.com/deepseek-ai/DeepSpec
X4G	5258	https://github.com/x4gKing/X4G
exploitarium	3908	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1861	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
jacobian-lens	1315	https://github.com/anthropics/jacobian-lens
CyberPPT	1257	https://github.com/crazyykhllc-bit/CyberPPT
lingbot-world-v2	1101	https://github.com/Robbyant/lingbot-world-v2
Three.js-Object-Sculptor-Codex-Plugin	962	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
mimic	899	https://github.com/littledivy/mimic
