name	stargazers_count	html_url
Unlimited-OCR	13698	https://github.com/baidu/Unlimited-OCR
DeepSpec	6462	https://github.com/deepseek-ai/DeepSpec
exploitarium	3804	https://github.com/bikini/exploitarium
X4G	2300	https://github.com/x4gKing/X4G
aur-malware-check	1978	https://github.com/lenucksi/aur-malware-check
Codex-5.5-codex-instruct-5.5	1649	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1583	https://github.com/google-research/tabfm
HypoMux	1262	https://github.com/Hypostasis-Cat/HypoMux
JoyAI-VL-Interaction	1181	https://github.com/jd-opensource/JoyAI-VL-Interaction
CyberPPT	1008	https://github.com/crazyykhllc-bit/CyberPPT
