name	stargazers_count	html_url
Unlimited-OCR	14178	https://github.com/baidu/Unlimited-OCR
DeepSpec	6615	https://github.com/deepseek-ai/DeepSpec
X4G	5058	https://github.com/x4gKing/X4G
exploitarium	3902	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1828	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1728	https://github.com/google-research/tabfm
claude-real-video	1580	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
shepherd	1388	https://github.com/shepherd-agents/shepherd
agent-apprenticeship	1314	https://github.com/Forsy-AI/agent-apprenticeship
jacobian-lens	1264	https://github.com/anthropics/jacobian-lens
