name	stargazers_count	html_url
lingbot-map	5913	https://github.com/Robbyant/lingbot-map
nature-skills	2734	https://github.com/Yuan1z0825/nature-skills
MasterHttpRelayVPN	2605	https://github.com/masterking32/MasterHttpRelayVPN
mhr-cfw	2574	https://github.com/denuitt1/mhr-cfw
OpenChronicle	2108	https://github.com/Einsia/OpenChronicle
musicDownload	1558	https://github.com/MrsEWE44/musicDownload
TileKernels	1477	https://github.com/deepseek-ai/TileKernels
UZI-Skill	1402	https://github.com/wbh604/UZI-Skill
SNI-Spoofing	1312	https://github.com/patterniha/SNI-Spoofing
SenseNova-U1	1135	https://github.com/OpenSenseNova/SenseNova-U1
