name	stargazers_count	html_url
openworker	13955	https://github.com/andrewyng/openworker
img2threejs	10341	https://github.com/img2threejs/img2threejs
esp32-ai	3854	https://github.com/slvDev/esp32-ai
MiniMax-H3	2725	https://github.com/MiniMax-AI/MiniMax-H3
harness-engineering	2471	https://github.com/lopopolo/harness-engineering
KiroCrew	2457	https://github.com/kirodotdev/KiroCrew
human-writing	2093	https://github.com/KKKKhazix/human-writing
SimpleEnglish	2035	https://github.com/AminBlg/SimpleEnglish
goutoujunshi	1843	https://github.com/powerycy/goutoujunshi
beautify-github-readme	1544	https://github.com/oil-oil/beautify-github-readme
