name	stargazers_count	html_url
openworker	14501	https://github.com/andrewyng/openworker
MiniMax-H3	5894	https://github.com/MiniMax-AI/MiniMax-H3
arc-task-gen	1981	https://github.com/pathwaycom/arc-task-gen
oil-motion	1720	https://github.com/oil-oil/oil-motion
Auto-BenchMax	1173	https://github.com/sunny-glow/Auto-BenchMax
MoonEP	1079	https://github.com/MoonshotAI/MoonEP
MatrAIx-Persona-8B	1031	https://github.com/MatrAIx-ai/MatrAIx-Persona-8B
awesome-dsh-plugins	823	https://github.com/AdamPlatin123/awesome-dsh-plugins
handdraw-story-video	728	https://github.com/xiejunjie524/handdraw-story-video
comfyui-minimax-h3-audio-T8	692	https://github.com/T8mars/comfyui-minimax-h3-audio-T8
