name	stargazers_count	html_url
DeepSpec	6687	https://github.com/deepseek-ai/DeepSpec
X4G	5828	https://github.com/x4gKing/X4G
exploitarium	3958	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1923	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
gpt-5.6-instruct	1876	https://github.com/MDX-Tom/gpt-5.6-instruct
claude-real-video	1712	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
fable-method	1640	https://github.com/Sahir619/fable-method
shepherd	1450	https://github.com/shepherd-agents/shepherd
jacobian-lens	1431	https://github.com/anthropics/jacobian-lens
CyberPPT	1333	https://github.com/crazyykhllc-bit/CyberPPT
