name	stargazers_count	html_url
caveman	50421	https://github.com/JuliusBrussee/caveman
mempalace	50370	https://github.com/MemPalace/mempalace
graphify	38248	https://github.com/safishamsi/graphify
nuwa-skill	16281	https://github.com/alchaincyf/nuwa-skill
OpenMythos	11167	https://github.com/kyegomez/OpenMythos
awesome-gpt-image-2-prompts	9853	https://github.com/EvoLinkAI/awesome-gpt-image-2-prompts
browser-harness	8461	https://github.com/browser-use/browser-harness
khazix-skills	7098	https://github.com/KKKKhazix/khazix-skills
video-use	5522	https://github.com/browser-use/video-use
lingbot-map	5198	https://github.com/Robbyant/lingbot-map
