name	stargazers_count	html_url
openworker	14638	https://github.com/andrewyng/openworker
MiniMax-H3	6048	https://github.com/MiniMax-AI/MiniMax-H3
arc-task-gen	3177	https://github.com/pathwaycom/arc-task-gen
oil-motion	1834	https://github.com/oil-oil/oil-motion
MatrAIx-Persona-8B	1122	https://github.com/MatrAIx-ai/MatrAIx-Persona-8B
Auto-BenchMax	1084	https://github.com/sunny-glow/Auto-BenchMax
MoonEP	1081	https://github.com/MoonshotAI/MoonEP
awesome-dsh-plugins	1053	https://github.com/AdamPlatin123/awesome-dsh-plugins
grok-register-panel	731	https://github.com/lij768423-svg/grok-register-panel
comfyui-minimax-h3-audio-T8	720	https://github.com/T8mars/comfyui-minimax-h3-audio-T8
