name	stargazers_count	html_url
laya	22963	https://github.com/NandhaKishorM/laya
SemIf-OpenJev	4235	https://github.com/TheoLeeCJ/SemIf-OpenJev
wechat-intelligence-hub	2523	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
NanoJev	2201	https://github.com/TianyuCodings/NanoJev
Edge0	2067	https://github.com/Edge0-AI/Edge0
holo-card-studio	1785	https://github.com/EverettFish/holo-card-studio
ZDTaichu5.0-9B	1778	https://github.com/Taichu-AI/ZDTaichu5.0-9B
nimble	1731	https://github.com/bespokelabsai/nimble
apk-reverse	1415	https://github.com/newliver666/apk-reverse
ffmpeg-skill	1397	https://github.com/kajisho5/ffmpeg-skill
