name	stargazers_count	html_url
arc-task-gen	9398	https://github.com/pathwaycom/arc-task-gen
PRAXIST	5447	https://github.com/sapientinc/PRAXIST
oil-motion	2128	https://github.com/oil-oil/oil-motion
Amagine3D	1767	https://github.com/amagine-ai/Amagine3D
SpiderPanel	975	https://github.com/amirh00sain/SpiderPanel
wp2shell-PoC	914	https://github.com/sowarma/wp2shell-PoC
comfyui-minimax-h3-audio-T8	894	https://github.com/T8mars/comfyui-minimax-h3-audio-T8
CoomerDL	839	https://github.com/SunCharacterize/CoomerDL
shulihuazixuecongshu	825	https://github.com/tradecatlabs/shulihuazixuecongshu
ComfyUI-H3-Motion-Context	792	https://github.com/NikoDemon80/ComfyUI-H3-Motion-Context
