name	stargazers_count	html_url
DeepSpec	6725	https://github.com/deepseek-ai/DeepSpec
X4G	6235	https://github.com/x4gKing/X4G
gpt-5.6-instruct	2424	https://github.com/MDX-Tom/gpt-5.6-instruct
Codex-5.5-codex-instruct-5.5	1977	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
claude-real-video	1809	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
fable-method	1773	https://github.com/Sahir619/fable-method
harness-engineering	1533	https://github.com/lopopolo/harness-engineering
shepherd	1515	https://github.com/shepherd-agents/shepherd
jacobian-lens	1505	https://github.com/anthropics/jacobian-lens
img2threejs	1444	https://github.com/hoainho/img2threejs
