name	stargazers_count	html_url
Unlimited-OCR	13815	https://github.com/baidu/Unlimited-OCR
DeepSpec	6495	https://github.com/deepseek-ai/DeepSpec
exploitarium	3834	https://github.com/bikini/exploitarium
X4G	3318	https://github.com/x4gKing/X4G
aur-malware-check	1987	https://github.com/lenucksi/aur-malware-check
Codex-5.5-codex-instruct-5.5	1695	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1621	https://github.com/google-research/tabfm
CyberPPT	1055	https://github.com/crazyykhllc-bit/CyberPPT
jacobian-lens	980	https://github.com/anthropics/jacobian-lens
wenyi	908	https://github.com/BigDawnGhost/wenyi
