name	stargazers_count	html_url
lingbot-map	5961	https://github.com/Robbyant/lingbot-map
nature-skills	3193	https://github.com/Yuan1z0825/nature-skills
MasterHttpRelayVPN	2717	https://github.com/masterking32/MasterHttpRelayVPN
mhr-cfw	2691	https://github.com/denuitt1/mhr-cfw
OpenChronicle	2148	https://github.com/Einsia/OpenChronicle
musicDownload	1631	https://github.com/MrsEWE44/musicDownload
TileKernels	1487	https://github.com/deepseek-ai/TileKernels
UZI-Skill	1413	https://github.com/wbh604/UZI-Skill
SNI-Spoofing	1321	https://github.com/patterniha/SNI-Spoofing
SenseNova-U1	1184	https://github.com/OpenSenseNova/SenseNova-U1
