name	stargazers_count	html_url
odysseus	61594	https://github.com/pewdiepie-archdaemon/odysseus
defending-code-reference-harness	5094	https://github.com/anthropics/defending-code-reference-harness
vggt-omega	2675	https://github.com/facebookresearch/vggt-omega
PaperSpine	2454	https://github.com/WUBING2023/PaperSpine
MisoTTS	2224	https://github.com/MisoLabsAI/MisoTTS
smartNode	1995	https://github.com/Tong89/smartNode
GordenPPTSkill	1779	https://github.com/GordenSun/GordenPPTSkill
science-skills	1677	https://github.com/google-deepmind/science-skills
aBaiAutoplus	1573	https://github.com/asz798838958/aBaiAutoplus
gemini-web2api	1562	https://github.com/Sophomoresty/gemini-web2api
