name	stargazers_count	html_url
autoresearch	43648	https://github.com/karpathy/autoresearch
CLI-Anything	19313	https://github.com/HKUDS/CLI-Anything
CoPaw	12707	https://github.com/agentscope-ai/CoPaw
edict	11402	https://github.com/cft0808/edict
Agent-Reach	10016	https://github.com/Panniantong/Agent-Reach
CorridorKey	8500	https://github.com/nikopueringer/CorridorKey
AutoResearchClaw	6760	https://github.com/aiming-lab/AutoResearchClaw
financial-services-plugins	6407	https://github.com/anthropics/financial-services-plugins
Anthropic-Cybersecurity-Skills	3486	https://github.com/mukul975/Anthropic-Cybersecurity-Skills
OBLITERATUS	3166	https://github.com/elder-plinius/OBLITERATUS
