name	stargazers_count	html_url
mempalace	49258	https://github.com/MemPalace/mempalace
caveman	44746	https://github.com/JuliusBrussee/caveman
graphify	33745	https://github.com/safishamsi/graphify
colleague-skill	16398	https://github.com/titanwings/colleague-skill
nuwa-skill	14239	https://github.com/alchaincyf/nuwa-skill
OpenHarness	11045	https://github.com/HKUDS/OpenHarness
OpenMythos	9684	https://github.com/kyegomez/OpenMythos
khazix-skills	5944	https://github.com/KKKKhazix/khazix-skills
browser-harness	5881	https://github.com/browser-use/browser-harness
ai-agent-deep-dive	5597	https://github.com/tvytlx/ai-agent-deep-dive
