name	stargazers_count	html_url
watermarks-remover	20596	https://github.com/guillaumemeyer/watermarks-remover
awesome-dsh-plugin	14468	https://github.com/awesome-dsh-plugin/awesome-dsh-plugin
PRAXIST	5860	https://github.com/sapientinc/PRAXIST
sprix-sage-router	3406	https://github.com/wang2122/sprix-sage-router
Amagine3D	2472	https://github.com/amagine-ai/Amagine3D
mono-color-skill	2395	https://github.com/yanliudesign/mono-color-skill
sepia	2045	https://github.com/Nanako0129/sepia
commerce-agents	1926	https://github.com/anthropics/commerce-agents
FrontierAgent	1697	https://github.com/ApodexAI/FrontierAgent
WeMM-Embedding	1213	https://github.com/Tencent/WeMM-Embedding
