name	stargazers_count	html_url
openworker	10964	https://github.com/andrewyng/openworker
X4G	7107	https://github.com/x4gKing/X4G
Three.js-Object-Sculptor-Codex-Plugin	1527	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
mimic	1495	https://github.com/littledivy/mimic
lingbot-world-v2	1438	https://github.com/Robbyant/lingbot-world-v2
StaffDeck	1245	https://github.com/OpenBMB/StaffDeck
xy	967	https://github.com/reflex-dev/xy
codex-first-customer-finder-skill	939	https://github.com/Kappaemme-git/codex-first-customer-finder-skill
MoonEP	921	https://github.com/MoonshotAI/MoonEP
lingbot-video	889	https://github.com/Robbyant/lingbot-video
