name	stargazers_count	html_url
colleague-skill	15781	https://github.com/titanwings/colleague-skill
nuwa-skill	13143	https://github.com/alchaincyf/nuwa-skill
turboquant_plus	6401	https://github.com/TheTom/turboquant_plus
OmniVoice	3901	https://github.com/k2-fsa/OmniVoice
lingbot-map	3174	https://github.com/Robbyant/lingbot-map
leak-check	2397	https://github.com/garinasset/leak-check
yourself-skill	2263	https://github.com/notdog1998/yourself-skill
see-through	2155	https://github.com/shitagaki-lab/see-through
ministack	2130	https://github.com/ministackorg/ministack
JoyAI-Image	1932	https://github.com/jd-opensource/JoyAI-Image
