name	stargazers_count	html_url
watermarks-remover	19687	https://github.com/guillaumemeyer/watermarks-remover
awesome-dsh-plugin	13901	https://github.com/awesome-dsh-plugin/awesome-dsh-plugin
PRAXIST	5452	https://github.com/sapientinc/PRAXIST
human-writing	3331	https://github.com/KKKKhazix/human-writing
sprix-sage-router	3092	https://github.com/wang2122/sprix-sage-router
oil-motion	2129	https://github.com/oil-oil/oil-motion
phone-harness	2111	https://github.com/ShawnPana/phone-harness
mono-color-skill	1960	https://github.com/yanliudesign/mono-color-skill
Amagine3D	1784	https://github.com/amagine-ai/Amagine3D
FrontierAgent	1333	https://github.com/ApodexAI/FrontierAgent
