name	stargazers_count	html_url
vggt-omega	2409	https://github.com/facebookresearch/vggt-omega
smartNode	2006	https://github.com/Tong89/smartNode
PaperSpine	1917	https://github.com/WUBING2023/PaperSpine
Pixal3D	1660	https://github.com/TencentARC/Pixal3D
Gopay_plus_automatic	1311	https://github.com/ywnd1144/Gopay_plus_automatic
invisible_playwright	1136	https://github.com/feder-cr/invisible_playwright
Lance	1121	https://github.com/bytedance/Lance
HRM-Text	1015	https://github.com/sapientinc/HRM-Text
Infinite-Canvas	969	https://github.com/hero8152/Infinite-Canvas
codex-complexity-optimizer	887	https://github.com/Kappaemme-git/codex-complexity-optimizer
