name	stargazers_count	html_url
awesome-gpt-image-2-API-and-Prompts	14049	https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts
OpenMythos	12505	https://github.com/kyegomez/OpenMythos
browser-harness	12315	https://github.com/browser-use/browser-harness
lingbot-map	6163	https://github.com/Robbyant/lingbot-map
nature-skills	4956	https://github.com/Yuan1z0825/nature-skills
copy-fail-CVE-2026-31431	3718	https://github.com/theori-io/copy-fail-CVE-2026-31431
mhr-cfw	3304	https://github.com/denuitt1/mhr-cfw
MasterHttpRelayVPN	3181	https://github.com/masterking32/MasterHttpRelayVPN
OpenChronicle	2585	https://github.com/Einsia/OpenChronicle
SoftwareCopyright-Skill	2377	https://github.com/Fokkyp/SoftwareCopyright-Skill
