name	stargazers_count	html_url
colleague-skill	16232	https://github.com/titanwings/colleague-skill
nuwa-skill	13943	https://github.com/alchaincyf/nuwa-skill
lingbot-map	4141	https://github.com/Robbyant/lingbot-map
OmniVoice	4135	https://github.com/k2-fsa/OmniVoice
video-use	3189	https://github.com/browser-use/video-use
leak-check	2402	https://github.com/garinasset/leak-check
yourself-skill	2345	https://github.com/notdog1998/yourself-skill
see-through	2183	https://github.com/shitagaki-lab/see-through
JoyAI-Image	1942	https://github.com/jd-opensource/JoyAI-Image
harness-books	1855	https://github.com/wquguru/harness-books
