name	stargazers_count	html_url
awesome-gpt-image-2-API-and-Prompts	12077	https://github.com/EvoLinkAI/awesome-gpt-image-2-API-and-Prompts
OpenMythos	11682	https://github.com/kyegomez/OpenMythos
browser-harness	10317	https://github.com/browser-use/browser-harness
video-use	6226	https://github.com/browser-use/video-use
lingbot-map	5733	https://github.com/Robbyant/lingbot-map
fireworks-tech-graph	5421	https://github.com/yizhiyanhua-ai/fireworks-tech-graph
claude-obsidian	4174	https://github.com/AgriciDaniel/claude-obsidian
copy-fail-CVE-2026-31431	3165	https://github.com/theori-io/copy-fail-CVE-2026-31431
MOSS-TTS-Nano	2683	https://github.com/OpenMOSS/MOSS-TTS-Nano
MasterHttpRelayVPN	2331	https://github.com/masterking32/MasterHttpRelayVPN
