name	stargazers_count	html_url
openworker	10597	https://github.com/andrewyng/openworker
img2threejs	8132	https://github.com/img2threejs/img2threejs
X4G	7035	https://github.com/x4gKing/X4G
gpt-5.6-instruct	3742	https://github.com/MDX-Tom/gpt-5.6-instruct
no-ai-slop	3441	https://github.com/petergyang/no-ai-slop
harness-engineering	2399	https://github.com/lopopolo/harness-engineering
esp32-ai	2319	https://github.com/slvDev/esp32-ai
fable-method	1967	https://github.com/Sahir619/fable-method
jacobian-lens	1615	https://github.com/anthropics/jacobian-lens
WorkBuddyGuide	1534	https://github.com/AlephAITech/WorkBuddyGuide
