name	stargazers_count	html_url
openworker	14548	https://github.com/andrewyng/openworker
MiniMax-H3	6061	https://github.com/MiniMax-AI/MiniMax-H3
arc-task-gen	2434	https://github.com/pathwaycom/arc-task-gen
oil-motion	1774	https://github.com/oil-oil/oil-motion
Auto-BenchMax	1213	https://github.com/sunny-glow/Auto-BenchMax
MoonEP	1079	https://github.com/MoonshotAI/MoonEP
MatrAIx-Persona-8B	1060	https://github.com/MatrAIx-ai/MatrAIx-Persona-8B
awesome-dsh-plugins	967	https://github.com/AdamPlatin123/awesome-dsh-plugins
VisTouch	765	https://github.com/liangnjupt/VisTouch
grok-register-panel	712	https://github.com/lij768423-svg/grok-register-panel
