name	stargazers_count	html_url
openworker	10983	https://github.com/andrewyng/openworker
img2threejs	8539	https://github.com/img2threejs/img2threejs
X4G	7113	https://github.com/x4gKing/X4G
gpt-5.6-instruct	3931	https://github.com/MDX-Tom/gpt-5.6-instruct
no-ai-slop	3573	https://github.com/petergyang/no-ai-slop
esp32-ai	2505	https://github.com/slvDev/esp32-ai
harness-engineering	2411	https://github.com/lopopolo/harness-engineering
fable-method	1973	https://github.com/Sahir619/fable-method
WorkBuddyGuide	1601	https://github.com/AlephAITech/WorkBuddyGuide
Three.js-Object-Sculptor-Codex-Plugin	1527	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
