name	stargazers_count	html_url
autoresearch	45729	https://github.com/karpathy/autoresearch
CLI-Anything	19938	https://github.com/HKUDS/CLI-Anything
CoPaw	12824	https://github.com/agentscope-ai/CoPaw
edict	11683	https://github.com/cft0808/edict
Agent-Reach	10130	https://github.com/Panniantong/Agent-Reach
CorridorKey	8648	https://github.com/nikopueringer/CorridorKey
AutoResearchClaw	7115	https://github.com/aiming-lab/AutoResearchClaw
financial-services-plugins	6454	https://github.com/anthropics/financial-services-plugins
Anthropic-Cybersecurity-Skills	3554	https://github.com/mukul975/Anthropic-Cybersecurity-Skills
OBLITERATUS	3205	https://github.com/elder-plinius/OBLITERATUS
