name	stargazers_count	html_url
PRAXIST	6562	https://github.com/sapientinc/PRAXIST
Amagine3D	4006	https://github.com/amagine-ai/Amagine3D
wechat-intelligence-hub	2094	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
holo-card-studio	1440	https://github.com/EverettFish/holo-card-studio
Edge0	1330	https://github.com/Edge0-AI/Edge0
SpiderPanel	1153	https://github.com/amirh00sain/SpiderPanel
darwin-vm	1088	https://github.com/jprx/darwin-vm
Zetta-Embodiment	1006	https://github.com/air-embodied-brain/Zetta-Embodiment
ffmpeg-skill	962	https://github.com/kajisho5/ffmpeg-skill
FreePEP	950	https://github.com/siknet/FreePEP
