name	stargazers_count	html_url
defending-code-reference-harness	5080	https://github.com/anthropics/defending-code-reference-harness
vggt-omega	2670	https://github.com/facebookresearch/vggt-omega
PaperSpine	2453	https://github.com/WUBING2023/PaperSpine
MisoTTS	2217	https://github.com/MisoLabsAI/MisoTTS
smartNode	1995	https://github.com/Tong89/smartNode
ideogram4	1525	https://github.com/ideogram-oss/ideogram4
Gopay_plus_automatic	1317	https://github.com/ywnd1144/Gopay_plus_automatic
invisible_playwright	1235	https://github.com/feder-cr/invisible_playwright
Lance	1155	https://github.com/bytedance/Lance
Void-Tools-v2.0	1119	https://github.com/V0id-v2/Void-Tools-v2.0
