name	stargazers_count	html_url
odysseus	76379	https://github.com/pewdiepie-archdaemon/odysseus
omnigent	4462	https://github.com/omnigent-ai/omnigent
PixelRAG	3447	https://github.com/StarTrail-org/PixelRAG
Void-Tools-v2.0	2821	https://github.com/V0id-v2/Void-Tools-v2.0
ideogram4	2197	https://github.com/ideogram-oss/ideogram4
GordenPPTSkill	2180	https://github.com/GordenSun/GordenPPTSkill
gemini-web2api	1852	https://github.com/Sophomoresty/gemini-web2api
aur-malware-check	1713	https://github.com/lenucksi/aur-malware-check
JoyAI-Echo	1644	https://github.com/jd-opensource/JoyAI-Echo
memory-os	1186	https://github.com/ClaudioDrews/memory-os
