name	stargazers_count	html_url
Unlimited-OCR	14240	https://github.com/baidu/Unlimited-OCR
DeepSpec	6642	https://github.com/deepseek-ai/DeepSpec
X4G	5285	https://github.com/x4gKing/X4G
exploitarium	3910	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1861	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
claude-real-video	1614	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
shepherd	1409	https://github.com/shepherd-agents/shepherd
jacobian-lens	1322	https://github.com/anthropics/jacobian-lens
agent-apprenticeship	1314	https://github.com/Forsy-AI/agent-apprenticeship
zhengxi-views	1289	https://github.com/lyra81604/zhengxi-views
