name	stargazers_count	html_url
defending-code-reference-harness	5850	https://github.com/anthropics/defending-code-reference-harness
MisoTTS	2816	https://github.com/MisoLabsAI/MisoTTS
Void-Tools-v2.0	2154	https://github.com/V0id-v2/Void-Tools-v2.0
ideogram4	2026	https://github.com/ideogram-oss/ideogram4
smartNode	1987	https://github.com/Tong89/smartNode
JoyAI-Echo	1546	https://github.com/jd-opensource/JoyAI-Echo
HRM-Text	1340	https://github.com/sapientinc/HRM-Text
DeltaForce-OBS-Locker	1149	https://github.com/ace-trump-tech/DeltaForce-OBS-Locker
aimili-vpngate	1062	https://github.com/baoweise-bot/aimili-vpngate
reg-factory	765	https://github.com/tiantianGPU/reg-factory
