name	stargazers_count	html_url
X4G	6609	https://github.com/x4gKing/X4G
img2threejs	4013	https://github.com/hoainho/img2threejs
openworker	3356	https://github.com/andrewyng/openworker
gpt-5.6-instruct	2864	https://github.com/MDX-Tom/gpt-5.6-instruct
harness-engineering	2322	https://github.com/lopopolo/harness-engineering
Codex-5.5-codex-instruct-5.5	2016	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
fable-method	1891	https://github.com/Sahir619/fable-method
claude-real-video	1851	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
codex-keysmith	1657	https://github.com/Jia-Ethan/codex-keysmith
jacobian-lens	1567	https://github.com/anthropics/jacobian-lens
