name	stargazers_count	html_url
DeepSpec	6750	https://github.com/deepseek-ai/DeepSpec
X4G	6516	https://github.com/x4gKing/X4G
img2threejs	3009	https://github.com/hoainho/img2threejs
gpt-5.6-instruct	2735	https://github.com/MDX-Tom/gpt-5.6-instruct
harness-engineering	2273	https://github.com/lopopolo/harness-engineering
Codex-5.5-codex-instruct-5.5	2005	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
claude-real-video	1836	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
fable-method	1833	https://github.com/Sahir619/fable-method
codex-keysmith	1574	https://github.com/Jia-Ethan/codex-keysmith
jacobian-lens	1553	https://github.com/anthropics/jacobian-lens
