name	stargazers_count	html_url
defending-code-reference-harness	5808	https://github.com/anthropics/defending-code-reference-harness
PaperSpine	3027	https://github.com/WUBING2023/PaperSpine
MisoTTS	2781	https://github.com/MisoLabsAI/MisoTTS
Void-Tools-v2.0	2087	https://github.com/V0id-v2/Void-Tools-v2.0
ideogram4	2012	https://github.com/ideogram-oss/ideogram4
smartNode	1989	https://github.com/Tong89/smartNode
JoyAI-Echo	1530	https://github.com/jd-opensource/JoyAI-Echo
HRM-Text	1292	https://github.com/sapientinc/HRM-Text
DeltaForce-OBS-Locker	1117	https://github.com/ace-trump-tech/DeltaForce-OBS-Locker
aimili-vpngate	1049	https://github.com/baoweise-bot/aimili-vpngate
