name	stargazers_count	html_url
openworker	11324	https://github.com/andrewyng/openworker
img2threejs	8779	https://github.com/img2threejs/img2threejs
X4G	7182	https://github.com/x4gKing/X4G
gpt-5.6-instruct	4069	https://github.com/MDX-Tom/gpt-5.6-instruct
no-ai-slop	3661	https://github.com/petergyang/no-ai-slop
esp32-ai	2629	https://github.com/slvDev/esp32-ai
harness-engineering	2417	https://github.com/lopopolo/harness-engineering
fable-method	2006	https://github.com/Sahir619/fable-method
WorkBuddyGuide	1752	https://github.com/AlephAITech/WorkBuddyGuide
Three.js-Object-Sculptor-Codex-Plugin	1531	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
