name	stargazers_count	html_url
DeepSpec	6696	https://github.com/deepseek-ai/DeepSpec
X4G	5856	https://github.com/x4gKing/X4G
exploitarium	3969	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1951	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
jacobian-lens	1470	https://github.com/anthropics/jacobian-lens
CyberPPT	1348	https://github.com/crazyykhllc-bit/CyberPPT
lingbot-world-v2	1306	https://github.com/Robbyant/lingbot-world-v2
mimic	1204	https://github.com/littledivy/mimic
Three.js-Object-Sculptor-Codex-Plugin	1159	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
codex-keysmith	1010	https://github.com/Jia-Ethan/codex-keysmith
