name	stargazers_count	html_url
PRAXIST	5720	https://github.com/sapientinc/PRAXIST
ai-infra-book	4132	https://github.com/bojieli/ai-infra-book
FrontierAgent	3478	https://github.com/ApodexAI/FrontierAgent
reef	3268	https://github.com/Human-Agent-Society/reef
commerce-agents	2952	https://github.com/anthropics/commerce-agents
sepia	2669	https://github.com/Nanako0129/sepia
wechat-intelligence-hub	2402	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
jev-ultrafast	2103	https://github.com/browser-use/jev-ultrafast
Edge0	1925	https://github.com/Edge0-AI/Edge0
FireRedAudio	1648	https://github.com/FireRedTeam/FireRedAudio
