name	stargazers_count	html_url
mempalace	46564	https://github.com/MemPalace/mempalace
caveman	32552	https://github.com/JuliusBrussee/caveman
graphify	27371	https://github.com/safishamsi/graphify
colleague-skill	14405	https://github.com/titanwings/colleague-skill
nuwa-skill	11213	https://github.com/alchaincyf/nuwa-skill
OpenHarness	9828	https://github.com/HKUDS/OpenHarness
turboquant_plus	6269	https://github.com/TheTom/turboquant_plus
ai-agent-deep-dive	5528	https://github.com/tvytlx/ai-agent-deep-dive
OpenSpace	5254	https://github.com/HKUDS/OpenSpace
khazix-skills	4661	https://github.com/KKKKhazix/khazix-skills
