name	stargazers_count	html_url
PRAXIST	5876	https://github.com/sapientinc/PRAXIST
jev-ultrafast	5345	https://github.com/browser-use/jev-ultrafast
wechat-intelligence-hub	2422	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
Edge0	1963	https://github.com/Edge0-AI/Edge0
FireRedAudio	1749	https://github.com/FireRedTeam/FireRedAudio
holo-card-studio	1664	https://github.com/EverettFish/holo-card-studio
SemIf	1567	https://github.com/TheoLeeCJ/SemIf
ffmpeg-skill	1151	https://github.com/kajisho5/ffmpeg-skill
darwin-vm	1128	https://github.com/jprx/darwin-vm
lieflat-gongwen	1033	https://github.com/larashero3-dotcom/lieflat-gongwen
