name	stargazers_count	html_url
jev-ultrafast	11676	https://github.com/browser-use/jev-ultrafast
PRAXIST	6366	https://github.com/sapientinc/PRAXIST
laya	3810	https://github.com/NandhaKishorM/laya
wechat-intelligence-hub	2464	https://github.com/Rion-Wu-tech/wechat-intelligence-hub
SemIf	2418	https://github.com/TheoLeeCJ/SemIf
Edge0	2020	https://github.com/Edge0-AI/Edge0
holo-card-studio	1710	https://github.com/EverettFish/holo-card-studio
NanoJev	1381	https://github.com/TianyuCodings/NanoJev
ffmpeg-skill	1312	https://github.com/kajisho5/ffmpeg-skill
darwin-vm	1137	https://github.com/jprx/darwin-vm
