name	stargazers_count	html_url
tg-ws-proxy	3783	https://github.com/Flowseal/tg-ws-proxy
OBLITERATUS	3443	https://github.com/elder-plinius/OBLITERATUS
twitter-cli	2133	https://github.com/public-clis/twitter-cli
codex-manager	1752	https://github.com/cnlimiter/codex-manager
le-wm	1499	https://github.com/lucas-maes/le-wm
xiaohongshu-cli	1469	https://github.com/jackwener/xiaohongshu-cli
turboquant_plus	1461	https://github.com/TheTom/turboquant_plus
codex-console	1377	https://github.com/dou-jiang/codex-console
any-auto-register	1351	https://github.com/lxf746/any-auto-register
daVinci-MagiHuman	1339	https://github.com/GAIR-NLP/daVinci-MagiHuman
