name	stargazers_count	html_url
Unlimited-OCR	14022	https://github.com/baidu/Unlimited-OCR
DeepSpec	6542	https://github.com/deepseek-ai/DeepSpec
X4G	4493	https://github.com/x4gKing/X4G
exploitarium	3870	https://github.com/bikini/exploitarium
Codex-5.5-codex-instruct-5.5	1762	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
tabfm	1696	https://github.com/google-research/tabfm
claude-real-video	1517	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
shepherd	1342	https://github.com/shepherd-agents/shepherd
agent-apprenticeship	1312	https://github.com/Forsy-AI/agent-apprenticeship
zhengxi-views	1249	https://github.com/lyra81604/zhengxi-views
