name	stargazers_count	html_url
nature-skills	9431	https://github.com/Yuan1z0825/nature-skills
copy-fail-CVE-2026-31431	3870	https://github.com/theori-io/copy-fail-CVE-2026-31431
mhr-cfw	3793	https://github.com/denuitt1/mhr-cfw
SoftwareCopyright-Skill	3253	https://github.com/Fokkyp/SoftwareCopyright-Skill
yao-open-prompts	2195	https://github.com/yaojingang/yao-open-prompts
Meli-Action	2068	https://github.com/Kurdeus/Meli-Action
awesome-agentic-ai-zh	1602	https://github.com/WenyuChiou/awesome-agentic-ai-zh
minimind-o	1444	https://github.com/jingyaogong/minimind-o
MaaNTE	1430	https://github.com/1bananachicken/MaaNTE
Gpt-Agreement-Payment	1372	https://github.com/DanOps-1/Gpt-Agreement-Payment
