name	stargazers_count	html_url
X4G	6699	https://github.com/x4gKing/X4G
openworker	4927	https://github.com/andrewyng/openworker
img2threejs	4706	https://github.com/img2threejs/img2threejs
gpt-5.6-instruct	2979	https://github.com/MDX-Tom/gpt-5.6-instruct
harness-engineering	2352	https://github.com/lopopolo/harness-engineering
Codex-5.5-codex-instruct-5.5	2019	https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5
fable-method	1908	https://github.com/Sahir619/fable-method
claude-real-video	1856	https://github.com/HUANGCHIHHUNGLeo/claude-real-video
codex-keysmith	1724	https://github.com/Jia-Ethan/codex-keysmith
jacobian-lens	1574	https://github.com/anthropics/jacobian-lens
