name	stargazers_count	html_url
openworker	14081	https://github.com/andrewyng/openworker
img2threejs	10559	https://github.com/img2threejs/img2threejs
MiniMax-H3	4221	https://github.com/MiniMax-AI/MiniMax-H3
esp32-ai	3907	https://github.com/slvDev/esp32-ai
KiroCrew	2618	https://github.com/kirodotdev/KiroCrew
harness-engineering	2479	https://github.com/lopopolo/harness-engineering
human-writing	2271	https://github.com/KKKKhazix/human-writing
SimpleEnglish	2086	https://github.com/AminBlg/SimpleEnglish
goutoujunshi	1894	https://github.com/powerycy/goutoujunshi
labs-OO-Agents	1410	https://github.com/NVIDIA-NeMo/labs-OO-Agents
