name	stargazers_count	html_url
openworker	11586	https://github.com/andrewyng/openworker
img2threejs	8934	https://github.com/img2threejs/img2threejs
gpt-5.6-instruct	4180	https://github.com/MDX-Tom/gpt-5.6-instruct
no-ai-slop	3746	https://github.com/petergyang/no-ai-slop
esp32-ai	2708	https://github.com/slvDev/esp32-ai
harness-engineering	2428	https://github.com/lopopolo/harness-engineering
fable-method	2057	https://github.com/Sahir619/fable-method
WorkBuddyGuide	1812	https://github.com/AlephAITech/WorkBuddyGuide
Three.js-Object-Sculptor-Codex-Plugin	1540	https://github.com/vinhhien112/Three.js-Object-Sculptor-Codex-Plugin
mimic	1502	https://github.com/littledivy/mimic
