name	stargazers_count	html_url
mempalace	50013	https://github.com/MemPalace/mempalace
caveman	48107	https://github.com/JuliusBrussee/caveman
graphify	36443	https://github.com/safishamsi/graphify
nuwa-skill	15578	https://github.com/alchaincyf/nuwa-skill
OpenHarness	11402	https://github.com/HKUDS/OpenHarness
OpenMythos	10842	https://github.com/kyegomez/OpenMythos
browser-harness	7578	https://github.com/browser-use/browser-harness
awesome-gpt-image-2-prompts	6639	https://github.com/EvoLinkAI/awesome-gpt-image-2-prompts
khazix-skills	6185	https://github.com/KKKKhazix/khazix-skills
ai-agent-deep-dive	5621	https://github.com/tvytlx/ai-agent-deep-dive
