name	stargazers_count	html_url
odysseus	75718	https://github.com/pewdiepie-archdaemon/odysseus
omnigent	4319	https://github.com/omnigent-ai/omnigent
Void-Tools-v2.0	2617	https://github.com/V0id-v2/Void-Tools-v2.0
PixelRAG	2466	https://github.com/StarTrail-org/PixelRAG
ideogram4	2176	https://github.com/ideogram-oss/ideogram4
GordenPPTSkill	2161	https://github.com/GordenSun/GordenPPTSkill
gemini-web2api	1840	https://github.com/Sophomoresty/gemini-web2api
JoyAI-Echo	1617	https://github.com/jd-opensource/JoyAI-Echo
memory-os	1177	https://github.com/ClaudioDrews/memory-os
GordenSuperPPTSkills	1106	https://github.com/GordenSun/GordenSuperPPTSkills
