name	stargazers_count	html_url
defending-code-reference-harness	2956	https://github.com/anthropics/defending-code-reference-harness
vggt-omega	2549	https://github.com/facebookresearch/vggt-omega
PaperSpine	2288	https://github.com/WUBING2023/PaperSpine
smartNode	2003	https://github.com/Tong89/smartNode
MisoTTS	1887	https://github.com/MisoLabsAI/MisoTTS
Pixal3D	1686	https://github.com/TencentARC/Pixal3D
Gopay_plus_automatic	1315	https://github.com/ywnd1144/Gopay_plus_automatic
ideogram4	1236	https://github.com/ideogram-oss/ideogram4
invisible_playwright	1191	https://github.com/feder-cr/invisible_playwright
Lance	1143	https://github.com/bytedance/Lance
