name	stargazers_count	html_url
lingbot-map	5651	https://github.com/Robbyant/lingbot-map
copy-fail-CVE-2026-31431	3009	https://github.com/theori-io/copy-fail-CVE-2026-31431
MasterHttpRelayVPN	2207	https://github.com/masterking32/MasterHttpRelayVPN
OpenChronicle	2060	https://github.com/Einsia/OpenChronicle
mhr-cfw	1926	https://github.com/denuitt1/mhr-cfw
TileKernels	1418	https://github.com/deepseek-ai/TileKernels
gemma-tuner-multimodal	1406	https://github.com/mattmireles/gemma-tuner-multimodal
UZI-Skill	1361	https://github.com/wbh604/UZI-Skill
SNI-Spoofing	1264	https://github.com/patterniha/SNI-Spoofing
advisor-ledger	1120	https://github.com/the-hidden-fish/advisor-ledger
